"intro_id"	"x"	"y"	"success"	"realm"	"island"	"fam"	"sp"	"Native_range_area"	"Introduction_date"	"Introduction_effort"	"Weaning_age"	"Litter_size"	"Litters_per_year"	"CV_adult_body_mass"	"CV_neonate_body_mass"
1724	18.50001035	-33.91666531	1	"AT"	0	"Sciuridae"	"Sciurus_carolinensis"	15899	1900	10	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
10150	9.083343195	44.50000545	1	"PA"	0	"Sciuridae"	"Sciurus_carolinensis"	15899	1966	5	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
1754	7.583343117	44.91667214	1	"PA"	0	"Sciuridae"	"Sciurus_carolinensis"	15899	1948	4	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
1725	18.58334369	-33.74999863	1	"AT"	0	"Sciuridae"	"Sciurus_carolinensis"	15899	1900	NA	64.04545455	3.270769231	1.90625	0.093146302	0.057531697
10153	78.25001347	41.08333861	1	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	1957	517	60.8125	3.8976	2	0.352867176	0.276662285
10154	78.25001347	41.25000528	1	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	1957	864	60.8125	3.8976	2	0.352867176	0.276662285
1798	14.08334346	53.91667261	1	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	1890	10	60.8125	3.8976	2	0.352867176	0.276662285
10174	44.58334505	42.58333868	1	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	NA	120	60.8125	3.8976	2	0.352867176	0.276662285
1817	41.75001157	45.08333881	1	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	1937	NA	60.8125	3.8976	2	0.352867176	0.276662285
1818	42.08334492	45.08333881	1	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	1953	NA	60.8125	3.8976	2	0.352867176	0.276662285
1802	43.25001164	42.91667203	1	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	1937	NA	60.8125	3.8976	2	0.352867176	0.276662285
1810	34.25001117	45.25000549	1	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	1939	NA	60.8125	3.8976	2	0.352867176	0.276662285
1820	37.58334468	55.75000604	1	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	1951	NA	60.8125	3.8976	2	0.352867176	0.276662285
1799	13.7500101	54.08333928	0	"PA"	0	"Sciuridae"	"Sciurus_vulgaris"	109356	1934	NA	60.8125	3.8976	2	0.352867176	0.276662285
1708	43.1666783	43.08333871	1	"PA"	0	"Sciuridae"	"Spermophilus_major"	3300	1937	NA	NA	NA	NA	NA	NA
425	100.583348	13.75000385	1	"IM"	0	"Soricidae"	"Suncus_etruscus"	12263	NA	NA	NA	NA	NA	NA	NA
455	19.41667707	-34.58333201	1	"AT"	0	"Soricidae"	"Suncus_murinus"	26595	1912	NA	NA	NA	NA	NA	NA
4099	32.91667777	55.08333934	1	"PA"	0	"Suidae"	"Sus_scrofa"	108966	1966	NA	67.9	4.950588235	1.528985507	0.4050536	0.385334276
4091	36.00001126	51.75000583	1	"PA"	0	"Suidae"	"Sus_scrofa"	108966	1947	NA	67.9	4.950588235	1.528985507	0.4050536	0.385334276
4085	40.75001151	56.08333939	1	"PA"	0	"Suidae"	"Sus_scrofa"	108966	1954	NA	67.9	4.950588235	1.528985507	0.4050536	0.385334276
10158	34.25001117	45.25000549	1	"PA"	0	"Suidae"	"Sus_scrofa"	108966	1960	35	67.9	4.950588235	1.528985507	0.4050536	0.385334276
468	37.58334468	48.08333897	1	"PA"	0	"Talpidae"	"Talpa_europaea"	31939	1952	NA	NA	NA	NA	NA	NA
471	78.58334682	55.08333934	1	"PA"	0	"Talpidae"	"Talpa_europaea"	31939	1942	NA	NA	NA	NA	NA	NA
467	13.83334344	54.08333928	0	"PA"	0	"Talpidae"	"Talpa_europaea"	31939	1850	NA	NA	NA	NA	NA	NA
1659	6.166676376	46.25000554	1	"PA"	0	"Sciuridae"	"Tamias_sibiricus"	78560	1970	NA	NA	NA	NA	NA	NA
4314	9.416676546	-0.499996897	1	"AT"	0	"Tayassuidae"	"Tayassu_pecari"	42270	NA	NA	NA	NA	NA	NA	NA
2792	37.75001136	55.58333936	1	"PA"	0	"Canidae"	"Vulpes_vulpes"	298642	1929	NA	40.80952381	4.769090909	1.002314815	0.198994053	0.130170369
2799	40.16667815	51.08333913	1	"PA"	0	"Canidae"	"Vulpes_vulpes"	298642	1929	NA	40.80952381	4.769090909	1.002314815	0.198994053	0.130170369
282	152.5833507	-3.916663742	1	"AA"	1	"Macropodidae"	"Macropus_agilis"	4198	NA	NA	NA	NA	NA	NA	NA
2243	152.5833507	-3.916663742	1	"AA"	1	"Muridae"	"Rattus_praetor"	800	NA	NA	NA	NA	NA	NA	NA
153	152.5833507	-3.916663742	1	"AA"	1	"Phalangeridae"	"Spilocuscus_maculatus"	2550	1929	NA	NA	NA	NA	NA	NA
257	152.5833507	-3.916663742	1	"AA"	1	"Macropodidae"	"Thylogale_browni"	703	NA	NA	NA	NA	NA	NA	NA
2248	125.9166826	-2.083330313	1	"AA"	1	"Muridae"	"Rattus_tanezumi"	24255	NA	NA	NA	NA	NA	NA	NA
3519	124.7500159	-1.916663637	1	"AA"	1	"Viverridae"	"Paradoxurus_hermaphroditus"	22057	NA	NA	NA	NA	NA	NA	NA
5187	124.7500159	-1.916663637	1	"AA"	1	"Cervidae"	"Rusa_timorensis"	61	NA	NA	225	1	0.99726776	0.452722167	0.275908139
155	149.5833505	-1.583330287	1	"AA"	1	"Phalangeridae"	"Spilocuscus_maculatus"	2550	NA	NA	NA	NA	NA	NA	NA
2247	127.7500161	-1.583330287	1	"AA"	1	"Muridae"	"Rattus_tanezumi"	24255	NA	NA	NA	NA	NA	NA	NA
152	149.5833505	-1.416663611	1	"AA"	1	"Phalangeridae"	"Spilocuscus_maculatus"	2550	1000	NA	NA	NA	NA	NA	NA
4011	130.4166829	-0.916663585	1	"AA"	1	"Suidae"	"Sus_scrofa"	108966	NA	NA	67.9	4.950588235	1.528985507	0.4050536	0.385334276
598	127.5833494	-0.583330235	1	"AA"	1	"Cercopithecidae"	"Macaca_nigra"	19	NA	NA	NA	NA	NA	NA	NA
3515	127.5000161	-0.583330235	1	"AA"	1	"Viverridae"	"Paradoxurus_hermaphroditus"	22057	NA	NA	NA	NA	NA	NA	NA
3494	127.5833494	-0.583330235	1	"AA"	1	"Viverridae"	"Viverra_tangalunga"	5166	NA	NA	NA	NA	NA	NA	NA
181	127.4166827	0.750003168	1	"AA"	1	"Petauridae"	"Petaurus_breviceps"	8727	1835	NA	NA	NA	NA	NA	NA
2249	127.4166827	0.750003168	1	"AA"	1	"Muridae"	"Rattus_tanezumi"	24255	NA	NA	NA	NA	NA	NA	NA
3516	127.9166827	1.000003182	1	"AA"	1	"Viverridae"	"Paradoxurus_hermaphroditus"	22057	NA	NA	NA	NA	NA	NA	NA
3496	127.9166827	1.000003182	1	"AA"	1	"Viverridae"	"Viverra_tangalunga"	5166	NA	NA	NA	NA	NA	NA	NA
593	103.7500148	1.41666987	1	"IM"	1	"Cercopithecidae"	"Macaca_nemestrina"	4053	NA	NA	NA	NA	NA	NA	NA
1869	103.7500148	1.41666987	1	"IM"	1	"Spalacidae"	"Rhizomys_sumatrensis"	4327	NA	NA	NA	NA	NA	NA	NA
594	100.2500146	5.416670078	1	"IM"	1	"Cercopithecidae"	"Macaca_nemestrina"	4053	NA	NA	NA	NA	NA	NA	NA
2257	158.2500176	6.916670157	1	"OC"	1	"Muridae"	"Rattus_tanezumi"	24255	NA	NA	NA	NA	NA	NA	NA
5217	158.2500176	6.916670157	1	"OC"	1	"Cervidae"	"Rusa_unicolor"	23987	NA	NA	211.513	1.007777778	1.024043917	0.233117677	0.290602297
2241	134.5833497	7.500003521	1	"OC"	1	"Muridae"	"Rattus_nitidus"	12082	NA	NA	NA	NA	NA	NA	NA
521	124.9166826	7.750003533	1	"IM"	1	"Lorisidae"	"Nycticebus_coucang"	1872	NA	NA	NA	NA	NA	NA	NA
641	144.8333503	13.50000383	1	"OC"	1	"Dasypodidae"	"Dasypus_novemcinctus"	55932	1959	NA	NA	NA	NA	NA	NA
2259	144.8333503	13.50000383	1	"OC"	1	"Muridae"	"Rattus_tanezumi"	24255	NA	NA	NA	NA	NA	NA	NA
5218	144.8333503	13.50000383	0	"OC"	1	"Cervidae"	"Rusa_unicolor"	23987	1770	NA	211.513	1.007777778	1.024043917	0.233117677	0.290602297
449	144.8333503	13.50000383	1	"OC"	1	"Soricidae"	"Suncus_murinus"	26595	1953	NA	NA	NA	NA	NA	NA
2260	145.750017	15.25000392	1	"OC"	1	"Muridae"	"Rattus_tanezumi"	24255	NA	NA	NA	NA	NA	NA	NA
2239	121.083349	16.41667065	1	"IM"	1	"Muridae"	"Rattus_nitidus"	12082	NA	NA	NA	NA	NA	NA	NA
3224	124.2500159	24.41667107	1	"IM"	1	"Mustelidae"	"Mustela_sibirica"	58336	1958	1600	58.66666667	6.666666667	NA	0.305382698	NA
2280	120.9166824	23.75000437	1	"IM"	1	"Muridae"	"Bandicota_indica"	16940	NA	NA	NA	NA	NA	NA	NA
3572	127.7500161	26.41667117	1	"IM"	1	"Herpestidae"	"Herpestes_edwardsii"	12198	1910	NA	NA	NA	NA	NA	NA
3571	128.0833494	26.58333785	1	"IM"	1	"Herpestidae"	"Herpestes_edwardsii"	12198	1910	NA	NA	NA	NA	NA	NA
3229	129.4166828	28.2500046	0	"IM"	1	"Mustelidae"	"Mustela_sibirica"	58336	1954	2000	58.66666667	6.666666667	NA	0.305382698	NA
1011	130.0833495	32.25000481	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1982	NA	24.42857143	2.329090909	4.183333333	0.146622542	0.04439411
3520	130.0833495	32.33333815	1	"PA"	1	"Viverridae"	"Paguma_larvata"	20624	NA	NA	NA	NA	NA	NA	NA
566	129.7500162	33.08333819	1	"PA"	1	"Cercopithecidae"	"Macaca_cyclopis"	88	1974	NA	NA	NA	NA	NA	NA
10113	132.916683	34.25000492	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1967	10	24.42857143	5.48452381	5.262382445	0.30960824	0.144433399
10110	133.5833497	34.33333826	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1940	15	24.42857143	5.48452381	5.262382445	0.30960824	0.144433399
3218	133.416683	33.75000489	1	"PA"	1	"Mustelidae"	"Mustela_sibirica"	58336	1930	NA	58.66666667	6.666666667	NA	0.305382698	NA
3522	133.416683	33.75000489	1	"PA"	1	"Viverridae"	"Paguma_larvata"	20624	NA	NA	NA	NA	NA	NA	NA
1850	139.4166833	34.75000494	1	"PA"	1	"Sciuridae"	"Callosciurus_erythraeus"	13345	1930	NA	NA	NA	NA	NA	NA
10112	139.4166833	34.75000494	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1934	4	24.42857143	5.48452381	5.262382445	0.30960824	0.144433399
3376	138.4166833	38.08333845	1	"PA"	1	"Mustelidae"	"Martes_melampus"	968	NA	NA	NA	NA	NA	NA	NA
10111	137.0833499	37.33333841	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1984	4	24.42857143	5.48452381	5.262382445	0.30960824	0.144433399
3187	140.4166834	38.75000515	0	"PA"	1	"Mustelidae"	"Mustela_putorius"	28933	1930	NA	57.25	8.478777778	1.517290249	0.20951341	0.136411961
3215	134.9166831	34.75000494	1	"PA"	1	"Mustelidae"	"Mustela_sibirica"	58336	1930	NA	58.66666667	6.666666667	NA	0.305382698	NA
3214	135.1666831	34.75000494	1	"PA"	1	"Mustelidae"	"Mustela_sibirica"	58336	1930	NA	58.66666667	6.666666667	NA	0.305382698	NA
2639	133.7500164	34.58333827	1	"PA"	1	"Myocastoridae"	"Myocastor_coypus"	13957	1955	NA	38.42	5.1325	2.585486602	0.093416267	0.170918174
1654	140.2500167	35.41667164	1	"PA"	1	"Sciuridae"	"Tamias_sibiricus"	78560	1930	NA	NA	NA	NA	NA	NA
10115	140.1666834	41.66667197	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1982	2	24.42857143	5.48452381	5.262382445	0.30960824	0.144433399
3586	17.58334364	42.75000536	0	"PA"	1	"Herpestidae"	"Herpestes_ichneumon"	41075	1900	NA	NA	NA	NA	NA	NA
3587	16.91667694	42.91667203	1	"PA"	1	"Herpestidae"	"Herpestes_ichneumon"	41075	1910	NA	NA	NA	NA	NA	NA
3145	5.416676337	53.41667258	1	"PA"	1	"Mustelidae"	"Mustela_erminea"	219136	1931	6	41.7	6.803461538	1.00462963	0.513006982	0.320987654
3184	5.416676337	53.41667258	0	"PA"	1	"Mustelidae"	"Mustela_nivalis"	231171	1931	102	39.66881818	5.65	1.503968254	0.431736082	0.519663722
3144	10.75000995	55.08333934	1	"PA"	1	"Mustelidae"	"Mustela_erminea"	219136	1980	NA	41.7	6.803461538	1.00462963	0.513006982	0.320987654
3230	10.75000995	55.08333934	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1930	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
3301	16.66667693	56.75000609	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1963	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
1900	23.08334392	59.91667292	1	"PA"	1	"Cricetidae"	"Ondatra_zibethicus"	68408	1920	2300	29.8	6.10972973	3.206298044	0.346921	0.116056071
3233	20.08334377	60.25000627	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1930	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
10118	4.916676311	61.00000631	1	"PA"	1	"Leporidae"	"Lepus_europaeus"	46507	1875	6	24.42857143	5.48452381	5.262382445	0.30960824	0.144433399
5873	5.750009688	62.25000638	0	"PA"	1	"Bovidae"	"Ovibos_moschatus"	15404	1925	9	175.8333333	1.00625	0.666666667	0.39652658	0.240045273
10185	35.66667792	65.08333986	1	"PA"	1	"Canidae"	"Alopex_lagopus"	75970	1929	14	38.94444444	7.989130435	1.006944444	0.308684256	0.118818179
1917	35.66667792	65.08333986	1	"PA"	1	"Cricetidae"	"Ondatra_zibethicus"	68408	1928	NA	29.8	6.10972973	3.206298044	0.346921	0.116056071
5879	16.25001024	78.75000724	0	"PA"	1	"Bovidae"	"Ovibos_moschatus"	15404	1929	17	175.8333333	1.00625	0.666666667	0.39652658	0.240045273
3219	142.5833502	43.25000538	1	"PA"	1	"Mustelidae"	"Mustela_sibirica"	58336	1901	NA	58.66666667	6.666666667	NA	0.305382698	NA
3343	142.5833502	43.25000538	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	1930	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
3237	148.5833505	45.41667216	1	"PA"	1	"Mustelidae"	"Neovison_vison"	69709	NA	NA	48.25	4.592380952	1.006944444	0.269213491	0.190989765
2836	156.4166842	50.75000578	1	"PA"	1	"Canidae"	"Alopex_lagopus"	75970	NA	NA	38.94444444	7.989130435	1.006944444	0.308684256	0.118818179
3225	142.5833502	50.41667243	1	"PA"	1	"Mustelidae"	"Mustela_sibirica"	58336	1932	NA	58.66666667	6.666666667	NA	0.305382698	NA
10084	142.5833502	50.41667243	1	"PA"	1	"Canidae"	"Nyctereutes_procyonoides"	25521	1955	100	43.66666667	6.270555556	1.006944444	0.236315449	0.183808981
10180	142.5833502	50.41667243	1	"PA"	1	"Cricetidae"	"Ondatra_zibethicus"	68408	1952	77	29.8	6.10972973	3.206298044	0.346921	0.116056071
10001	137.7500166	54.91667266	1	"PA"	1	"Canidae"	"Alopex_lagopus"	75970	1925	47	38.94444444	7.989130435	1.006944444	0.308684256	0.118818179
1644	137.4166832	55.08333934	1	"PA"	1	"Leporidae"	"Lepus_timidus"	120394	1940	NA	24.21642	3.405	2.4175	0.130817493	0.355238895
2837	166.2500181	55.000006	1	"PA"	1	"Canidae"	"Alopex_lagopus"	75970	1928	18	38.94444444	7.989130435	1.006944444	0.308684256	0.118818179
1880	166.2500181	55.08333934	1	"PA"	1	"Cricetidae"	"Myodes_rutilus"	113675	1870	NA	NA	NA	NA	NA	NA
10143	166.2500181	55.08333934	1	"PA"	1	"Cervidae"	"Rangifer_tarandus"	119337	1882	15	122.5	1.25	0.97	0.343248688	0.260223243
10000	150.6666839	59.08333954	1	"PA"	1	"Canidae"	"Alopex_lagopus"	75970	1927	13	38.94444444	7.989130435	1.006944444	0.308684256	0.118818179
1912	164.250018	58.91667287	1	"PA"	1	"Cricetidae"	"Ondatra_zibethicus"	68408	1948	NA	29.8	6.10972973	3.206298044	0.346921	0.116056071
